stage,rq,family,alignment,task,axis,condition,metric,estimate,value_text,ci_low,ci_high,p,q,n,is_primary,analysis_role,source_artifact,source_key
behavioral,rq2_sensitivity,gemma,instruct,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0075792145716299,,-0.0343733370380557,0.0194270976890757,0.5879099863354951,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,gemma,instruct,self,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0391722030401769,,,,0.5879099863354951,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,-0.0001019395167711,,-0.001538817644679,0.0015898951844212,0.8999503825597398,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,writer,valence,clinical_minus_neutral_matched,cohen_dz,-0.0090854222648013,,,,0.8999503825597398,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,reader,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0011241058756226,,-0.0002422435355337,0.0026379416722628,0.1343133533971328,0.1953648776685568,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,reader,valence,clinical_minus_neutral_matched,cohen_dz,0.1085193500072293,,,,0.1343133533971328,0.1953648776685568,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,self,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0004612712653048,,-0.0011200752927565,0.0020575642550833,0.5854906618341692,0.6691321849533363,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,self,valence,clinical_minus_neutral_matched,cohen_dz,0.0394265052661466,,,,0.5854906618341692,0.6691321849533363,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,writer,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0014555531608483,,0.0004736110160337,0.0024566579392333,0.0054448565710017,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,writer,arousal,clinical_minus_neutral_matched,cohen_dz,0.2029060182033158,,,,0.0054448565710017,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,reader,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0017228072110293,,0.00074001595862,0.0027797484531829,0.0013700174607822,0.0025788563967666,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,reader,arousal,clinical_minus_neutral_matched,cohen_dz,0.2344510340747043,,,,0.0013700174607822,0.0025788563967666,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,self,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0018829053807402,,0.0008450086332315,0.0029563731750205,0.0009861205873097,0.0020626040522106,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,self,arousal,clinical_minus_neutral_matched,cohen_dz,0.2414982808649255,,,,0.0009861205873097,0.0020626040522106,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,writer,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-9.640702572432752e-05,,-0.0011998977405504,0.0010959686305408,0.8576688239719095,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,writer,dominance,clinical_minus_neutral_matched,cohen_dz,-0.012960424645848,,,,0.8576688239719095,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,reader,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0003159139669474,,-0.001261049518163,0.0006837240320514,0.5204534146768333,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,reader,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0464649411002718,,,,0.5204534146768333,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,base,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0004050288252062,,-0.0015380993575758,0.0007569180394537,0.478892844053935,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,base,self,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0512021921941455,,,,0.478892844053935,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0046765297439226,,0.000876829413425,0.0086441349221758,0.0218399845246749,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,writer,valence,clinical_minus_neutral_matched,cohen_dz,0.1668594675803503,,,,0.0218399845246749,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,reader,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0005263977616673,,-0.0039619446750334,0.0057509224367071,0.826949810108157,0.8820797974487008,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,reader,valence,clinical_minus_neutral_matched,cohen_dz,0.015798847841045,,,,0.826949810108157,0.8820797974487008,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,self,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0065013542218523,,0.0028338907825971,0.0103312082373675,0.0010313020261053,0.0020626040522106,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,self,valence,clinical_minus_neutral_matched,cohen_dz,0.2405473675167166,,,,0.0010313020261053,0.0020626040522106,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,writer,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0250641297424783,,0.0194025763955712,0.0308069227155744,3.3168186141168737e-13,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,writer,arousal,clinical_minus_neutral_matched,cohen_dz,0.5649356407879049,,,,3.3168186141168737e-13,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,reader,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0710839872499279,,0.061322344900993,0.0809016618239152,1.6535202494346422e-29,5.291264798190855e-28,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,reader,arousal,clinical_minus_neutral_matched,cohen_dz,0.9720890337634236,,,,1.6535202494346422e-29,5.291264798190855e-28,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,self,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0185043590432173,,0.0124485989903317,0.0244117845388121,2.9967270070075174e-08,1.198690802803007e-07,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,self,arousal,clinical_minus_neutral_matched,cohen_dz,0.4171426283312339,,,,2.9967270070075174e-08,1.198690802803007e-07,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,writer,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0123617058406597,,-0.020428307698769,-0.0046755675006162,0.0017665198989538,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,writer,dominance,clinical_minus_neutral_matched,cohen_dz,-0.2288904282254471,,,,0.0017665198989538,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,reader,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0130647862589091,,-0.0218618392645131,-0.0050515779357054,0.0021393502719901,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,reader,dominance,clinical_minus_neutral_matched,cohen_dz,-0.2246325023620037,,,,0.0021393502719901,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,llama,instruct,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0149081919452623,,-0.0235720588754284,-0.0070891877724373,0.0003954939176674,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,llama,instruct,self,dominance,clinical_minus_neutral_matched,cohen_dz,-0.2603086320773178,,,,0.0003954939176674,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,-0.0088276013626852,,-0.0141512221919572,-0.0033135961049467,0.0015546580347145,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,writer,valence,clinical_minus_neutral_matched,cohen_dz,-0.2316979158270516,,,,0.0015546580347145,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,reader,valence,clinical_minus_neutral_matched,mean_aligned_delta,-0.0061784428743594,,-0.0117668556427696,-0.0002153973198067,0.038687937716094,0.0619007003457504,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,reader,valence,clinical_minus_neutral_matched,cohen_dz,-0.1502453671861197,,,,0.038687937716094,0.0619007003457504,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,self,valence,clinical_minus_neutral_matched,mean_aligned_delta,-0.0025323541762113,,-0.0049133223062387,-0.0002193503613263,0.0513708459738306,0.0782793843410752,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,self,valence,clinical_minus_neutral_matched,cohen_dz,-0.1414995989368623,,,,0.0513708459738306,0.0782793843410752,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,writer,arousal,clinical_minus_neutral_matched,mean_aligned_delta,-0.0022534029322074,,-0.0045283336117534,-8.6108869145892e-05,0.0523991278382297,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,writer,arousal,clinical_minus_neutral_matched,cohen_dz,-0.1408740527968435,,,,0.0523991278382297,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,reader,arousal,clinical_minus_neutral_matched,mean_aligned_delta,-0.0033309010873154,,-0.0057345989234702,-0.0007097352000578,0.009084233553649,0.0161497485398205,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,reader,arousal,clinical_minus_neutral_matched,cohen_dz,-0.1902211623594514,,,,0.009084233553649,0.0161497485398205,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,self,arousal,clinical_minus_neutral_matched,mean_aligned_delta,-0.0007729423110855,,-0.0022021230745582,0.0007353022370789,0.3236847484138135,0.4121091511324228,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,self,arousal,clinical_minus_neutral_matched,cohen_dz,-0.0714088929677284,,,,0.3236847484138135,0.4121091511324228,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,writer,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0003621634949702,,-0.0016299567751826,0.000894316756762,0.5826336193524276,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,writer,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0397274516448772,,,,0.5826336193524276,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,reader,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.000804345431378,,-0.0021213916643267,0.0005770784639644,0.2707690807666408,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,reader,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0797098680414885,,,,0.2707690807666408,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,base,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0007283263532678,,-0.0018795705463603,0.0003793792161085,0.1991107150280527,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,base,self,dominance,clinical_minus_neutral_matched,cohen_dz,-0.0929936047771823,,,,0.1991107150280527,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0102928339459519,,0.0067065563176705,0.0139519125307234,2.3490270260473626e-07,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,instruct,writer,valence,clinical_minus_neutral_matched,cohen_dz,0.3870393475513273,,,,2.3490270260473626e-07,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,reader,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.007523176923906,,0.0041050500121513,0.0108453181227335,1.694669364514427e-05,4.929947242223788e-05,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,instruct,reader,valence,clinical_minus_neutral_matched,cohen_dz,0.3185580133989908,,,,1.694669364514427e-05,4.929947242223788e-05,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,self,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0089901365882185,,0.0054501206612645,0.0126085373289939,1.6672537856597754e-06,5.335212114111281e-06,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,instruct,self,valence,clinical_minus_neutral_matched,cohen_dz,0.3568302833379419,,,,1.6672537856597754e-06,5.335212114111281e-06,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,writer,arousal,clinical_minus_neutral_matched,mean_aligned_delta,-0.0226450362130739,,-0.0336089572973742,-0.0119439440659628,6.60577658070316e-05,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,instruct,writer,arousal,clinical_minus_neutral_matched,cohen_dz,-0.294462215801179,,,,6.60577658070316e-05,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,reader,arousal,clinical_minus_neutral_matched,mean_aligned_delta,-0.0072024564416058,,-0.0171363236436292,0.0025004843380689,0.1497217666033449,0.2083085448394364,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,instruct,reader,arousal,clinical_minus_neutral_matched,cohen_dz,-0.1043803672777878,,,,0.1497217666033449,0.2083085448394364,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,self,arousal,clinical_minus_neutral_matched,mean_aligned_delta,-0.0170009632688159,,-0.0267933734956168,-0.0073093401863722,0.0009678330102986,0.0020626040522106,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,instruct,self,arousal,clinical_minus_neutral_matched,cohen_dz,-0.2418947749139367,,,,0.0009678330102986,0.0020626040522106,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,writer,dominance,clinical_minus_neutral_matched,mean_aligned_delta,0.0035776277547575,,-0.0055156266287009,0.0132288559935508,0.4697729662593314,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,instruct,writer,dominance,clinical_minus_neutral_matched,cohen_dz,0.0522712459065562,,,,0.4697729662593314,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,reader,dominance,clinical_minus_neutral_matched,mean_aligned_delta,0.0059355967742993,,-0.0030310405671638,0.0148046536145864,0.2239420873993861,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,instruct,reader,dominance,clinical_minus_neutral_matched,cohen_dz,0.0880510705650294,,,,0.2239420873993861,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,olmo,instruct,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,0.00241318317651,,-0.0054962533372376,0.0101190358200819,0.5696025330874727,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,olmo,instruct,self,dominance,clinical_minus_neutral_matched,cohen_dz,0.041109022855695,,,,0.5696025330874727,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,qwen,base,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0065778509750822,,0.0043103386363104,0.0088880365229125,1.596429474147356e-07,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,qwen,base,writer,valence,clinical_minus_neutral_matched,cohen_dz,0.3928028116459904,,,,1.596429474147356e-07,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,qwen,base,reader,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0046481836812667,,0.0024155011252069,0.0071098810634376,0.0002290533466763,0.0006108089244703,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,qwen,base,reader,valence,clinical_minus_neutral_matched,cohen_dz,0.2710749897732289,,,,0.0002290533466763,0.0006108089244703,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,qwen,base,self,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0058189989037787,,0.0040356369808181,0.0076021060037674,3.685314266378446e-09,1.6847150932015753e-08,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,qwen,base,self,valence,clinical_minus_neutral_matched,cohen_dz,0.4463949344473837,,,,3.685314266378446e-09,1.6847150932015753e-08,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,qwen,base,writer,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0105853920164429,,0.007620139903234,0.0133874167066394,1.244354026126547e-10,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,qwen,base,writer,arousal,clinical_minus_neutral_matched,cohen_dz,0.4913539045914735,,,,1.244354026126547e-10,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,qwen,base,reader,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0149576245902079,,0.0116722437024071,0.0180175768932791,2.2782157474824523e-16,1.822572597985961e-15,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,qwen,base,reader,arousal,clinical_minus_neutral_matched,cohen_dz,0.6494801683316908,,,,2.2782157474824523e-16,1.822572597985961e-15,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,qwen,base,self,arousal,clinical_minus_neutral_matched,mean_aligned_delta,0.0052250581943499,,0.0025495432703665,0.0078175298062128,0.0002559091084705,0.0006299301131581,192,True,primary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,qwen,base,self,arousal,clinical_minus_neutral_matched,cohen_dz,0.2689159974483245,,,,0.0002559091084705,0.0006299301131581,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,qwen,base,writer,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.004752226624763,,-0.0078052986876837,-0.0018035522936163,0.002081115588251,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,qwen,base,writer,dominance,clinical_minus_neutral_matched,cohen_dz,-0.2252499399941511,,,,0.002081115588251,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,qwen,base,reader,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0035010589506022,,-0.0062534143538806,-0.0008533399073997,0.0082667045013953,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,qwen,base,reader,dominance,clinical_minus_neutral_matched,cohen_dz,-0.1926052792757507,,,,0.0082667045013953,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,qwen,base,self,dominance,clinical_minus_neutral_matched,mean_aligned_delta,-0.0055214814909683,,-0.0088247048808892,-0.0022281102599229,0.0010758427526557,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,qwen,base,self,dominance,clinical_minus_neutral_matched,cohen_dz,-0.2396472377845631,,,,0.0010758427526557,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
behavioral,rq2_sensitivity,qwen,instruct,writer,valence,clinical_minus_neutral_matched,mean_aligned_delta,0.0192248355606168,,0.013682287456383,0.0247795760264703,9.68811686254196e-11,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,direction_aligned_mean_diff
behavioral,rq2_sensitivity,qwen,instruct,writer,valence,clinical_minus_neutral_matched,cohen_dz,0.4945786432184842,,,,9.68811686254196e-11,,192,False,secondary,behavioral/results/derived/aipsy_4split_summary/behavioral_aipsy_sensitivity_rq1.csv,aligned_d_z
